date,country,value
2020-03-05,Finland,12
2020-03-05,France,380
2020-03-05,Gabon,0
2020-03-05,"Gambia, The",0
2020-03-05,Georgia,4
2020-03-05,Germany,482
2020-03-05,Ghana,0
2020-03-05,Greece,31
2020-03-05,Greenland,0
2020-03-05,Guatemala,0
2020-03-05,Guinea,0
2020-03-05,Guyana,0
2020-03-05,Holy See,0
2020-03-05,Honduras,0
2020-03-05,Hungary,2
2020-03-05,Iceland,34
2020-03-05,India,30
2020-03-05,Indonesia,2
2020-03-05,Iran,3513
2020-03-05,Iraq,35
2020-03-05,Ireland,6
2020-03-05,Israel,20
2020-03-05,Italy,3858
2020-03-05,Jamaica,0
2020-03-05,Japan,360
2020-03-05,Jordan,1
2020-03-05,Kazakhstan,0
2020-03-05,Kenya,0
2020-03-05,"Korea, South",6088
2020-03-05,Kosovo,0
2020-03-05,Kuwait,58
2020-03-05,Kyrgyzstan,0
2020-03-05,Latvia,1
2020-03-05,Lebanon,16
2020-03-05,Liberia,0
2020-03-05,Liechtenstein,1
2020-03-05,Lithuania,1
2020-03-05,Luxembourg,1
2020-03-05,Malaysia,50
2020-03-05,Maldives,0
2020-03-05,Malta,0
2020-03-05,Martinique,0
2020-03-05,Mauritania,0
2020-03-05,Mauritius,0
2020-03-05,Mexico,5
2020-03-05,Moldova,0
2020-03-05,Monaco,1
2020-03-05,Mongolia,0
2020-03-05,Montenegro,0
2020-03-05,Morocco,2
2020-03-05,Namibia,0
2020-03-05,Nepal,1
2020-03-05,Netherlands,82
2020-03-05,New Zealand,3
2020-03-05,Nigeria,1
2020-03-05,North Macedonia,1
2020-03-05,Norway,87
2020-03-05,Oman,16
2020-03-05,Pakistan,5
2020-03-05,Panama,0
2020-03-05,Paraguay,0
2020-03-05,Peru,0
2020-03-05,Philippines,3
2020-03-05,Poland,1
2020-03-05,Portugal,8
2020-03-05,Qatar,8
2020-03-05,Romania,6
2020-03-05,Russia,4
2020-03-05,Rwanda,0
2020-03-05,Saint Lucia,0
2020-03-05,Saint Vincent and the Grenadines,0
2020-03-05,San Marino,21
2020-03-05,Saudi Arabia,5
2020-03-05,Senegal,4
2020-03-05,Serbia,0
2020-03-05,Seychelles,0
2020-03-05,Singapore,117
2020-03-05,Slovakia,0
2020-03-05,Slovenia,2
2020-03-05,Somalia,0
2020-03-05,South Africa,1
2020-03-05,Spain,259
2020-03-05,Sri Lanka,1
2020-03-05,Sudan,0
2020-03-05,Suriname,0
2020-03-05,Sweden,94
2020-03-05,Switzerland,114
2020-03-05,Taiwan*,44
2020-03-05,Tanzania,0
2020-03-05,Thailand,47
2020-03-05,The Bahamas,0
2020-03-05,Togo,0
2020-03-05,Trinidad and Tobago,0
2020-03-05,Tunisia,1
2020-03-05,Turkey,0
2020-03-05,US,217
2020-03-05,Ukraine,1
2020-03-05,United Arab Emirates,29
2020-03-05,United Kingdom,116
2020-03-05,Uruguay,0
2020-03-05,Uzbekistan,0
2020-03-05,Venezuela,0
2020-03-05,Vietnam,16
2020-03-05,Zambia,0
2020-03-06,Afghanistan,1
2020-03-06,Albania,0
2020-03-06,Algeria,17
2020-03-06,Andorra,1
2020-03-06,Antigua and Barbuda,0
2020-03-06,Argentina,2
2020-03-06,Armenia,1
2020-03-06,Australia,60
2020-03-06,Austria,55
2020-03-06,Azerbaijan,6
2020-03-06,Bahrain,60
2020-03-06,Bangladesh,0
2020-03-06,Barbados,0
2020-03-06,Belarus,6
2020-03-06,Belgium,109
2020-03-06,Benin,0
2020-03-06,Bhutan,1
2020-03-06,Bolivia,0
2020-03-06,Bosnia and Herzegovina,2
2020-03-06,Brazil,13
2020-03-06,Brunei,0
2020-03-06,Bulgaria,0
2020-03-06,Burkina Faso,0
2020-03-06,Cambodia,1
2020-03-06,Cameroon,1
2020-03-06,Canada,49
2020-03-06,Central African Republic,0
2020-03-06,Chile,4
2020-03-06,China,80690
2020-03-06,Colombia,1
2020-03-06,Congo (Brazzaville),0
2020-03-06,Congo (Kinshasa),0
2020-03-06,Costa Rica,1
2020-03-06,Cote d'Ivoire,0
2020-03-06,Croatia,11
2020-03-06,Cruise Ship,696
2020-03-06,Cuba,0
2020-03-06,Cyprus,0
2020-03-06,Czechia,18
2020-03-06,Denmark,24
2020-03-06,Djibouti,0
2020-03-06,Dominican Republic,2
2020-03-06,Ecuador,13
2020-03-06,Egypt,15
2020-03-06,Equatorial Guinea,0
2020-03-06,Estonia,10
2020-03-06,Eswatini,0
2020-03-06,Ethiopia,0
2020-03-06,Finland,15
2020-03-06,France,656
2020-03-06,Gabon,0
2020-03-06,"Gambia, The",0
2020-03-06,Georgia,4
2020-03-06,Germany,670
2020-03-06,Ghana,0
2020-03-06,Greece,45
2020-03-06,Greenland,0
2020-03-06,Guatemala,0
2020-03-06,Guinea,0
2020-03-06,Guyana,0
2020-03-06,Holy See,1
2020-03-06,Honduras,0
2020-03-06,Hungary,2
2020-03-06,Iceland,43
2020-03-06,India,31
2020-03-06,Indonesia,4
2020-03-06,Iran,4747
2020-03-06,Iraq,40
2020-03-06,Ireland,18
2020-03-06,Israel,37
2020-03-06,Italy,4636
2020-03-06,Jamaica,0
2020-03-06,Japan,420
2020-03-06,Jordan,1
2020-03-06,Kazakhstan,0
2020-03-06,Kenya,0
2020-03-06,"Korea, South",6593
2020-03-06,Kosovo,0
2020-03-06,Kuwait,58
2020-03-06,Kyrgyzstan,0
2020-03-06,Latvia,1
2020-03-06,Lebanon,22
2020-03-06,Liberia,0
2020-03-06,Liechtenstein,1
2020-03-06,Lithuania,1
2020-03-06,Luxembourg,2
2020-03-06,Malaysia,83
2020-03-06,Maldives,0
2020-03-06,Malta,0
2020-03-06,Martinique,0
2020-03-06,Mauritania,0
2020-03-06,Mauritius,0
2020-03-06,Mexico,6
2020-03-06,Moldova,0
2020-03-06,Monaco,1
2020-03-06,Mongolia,0
2020-03-06,Montenegro,0
2020-03-06,Morocco,2
2020-03-06,Namibia,0
2020-03-06,Nepal,1
2020-03-06,Netherlands,128
2020-03-06,New Zealand,4
2020-03-06,Nigeria,1
2020-03-06,North Macedonia,3
2020-03-06,Norway,108
2020-03-06,Oman,16
2020-03-06,Pakistan,6
2020-03-06,Panama,0
2020-03-06,Paraguay,0
2020-03-06,Peru,1
2020-03-06,Philippines,5
2020-03-06,Poland,5
2020-03-06,Portugal,13
2020-03-06,Qatar,8
2020-03-06,Romania,9
2020-03-06,Russia,13
2020-03-06,Rwanda,0
2020-03-06,Saint Lucia,0
2020-03-06,Saint Vincent and the Grenadines,0
2020-03-06,San Marino,21
2020-03-06,Saudi Arabia,5
2020-03-06,Senegal,4
2020-03-06,Serbia,1
2020-03-06,Seychelles,0
2020-03-06,Singapore,130
2020-03-06,Slovakia,1
2020-03-06,Slovenia,7
2020-03-06,Somalia,0
2020-03-06,South Africa,1
2020-03-06,Spain,400
2020-03-06,Sri Lanka,1
2020-03-06,Sudan,0
2020-03-06,Suriname,0
2020-03-06,Sweden,101
2020-03-06,Switzerland,214
2020-03-06,Taiwan*,45
2020-03-06,Tanzania,0
2020-03-06,Thailand,48
2020-03-06,The Bahamas,0
2020-03-06,Togo,1
2020-03-06,Trinidad and Tobago,0
2020-03-06,Tunisia,1
2020-03-06,Turkey,0
2020-03-06,US,262
2020-03-06,Ukraine,1
2020-03-06,United Arab Emirates,29
2020-03-06,United Kingdom,164
2020-03-06,Uruguay,0
2020-03-06,Uzbekistan,0
2020-03-06,Venezuela,0
2020-03-06,Vietnam,16
2020-03-06,Zambia,0
2020-03-07,Afghanistan,1
2020-03-07,Albania,0
2020-03-07,Algeria,17
2020-03-07,Andorra,1
2020-03-07,Antigua and Barbuda,0
2020-03-07,Argentina,8
2020-03-07,Armenia,1
2020-03-07,Australia,63
2020-03-07,Austria,79
2020-03-07,Azerbaijan,9
2020-03-07,Bahrain,85
2020-03-07,Bangladesh,0
2020-03-07,Barbados,0
2020-03-07,Belarus,6
2020-03-07,Belgium,169
2020-03-07,Benin,0
2020-03-07,Bhutan,1
2020-03-07,Bolivia,0
2020-03-07,Bosnia and Herzegovina,3
2020-03-07,Brazil,13
2020-03-07,Brunei,0
2020-03-07,Bulgaria,0
2020-03-07,Burkina Faso,0
2020-03-07,Cambodia,1
2020-03-07,Cameroon,1
2020-03-07,Canada,54
2020-03-07,Central African Republic,0
2020-03-07,Chile,4
2020-03-07,China,80770
2020-03-07,Colombia,1
2020-03-07,Congo (Brazzaville),0
2020-03-07,Congo (Kinshasa),0
2020-03-07,Costa Rica,1
2020-03-07,Cote d'Ivoire,0
2020-03-07,Croatia,12
2020-03-07,Cruise Ship,696
2020-03-07,Cuba,0
2020-03-07,Cyprus,0
2020-03-07,Czechia,19
2020-03-07,Denmark,24
2020-03-07,Djibouti,0
2020-03-07,Dominican Republic,2
2020-03-07,Ecuador,13
2020-03-07,Egypt,15
2020-03-07,Equatorial Guinea,0
2020-03-07,Estonia,10
2020-03-07,Eswatini,0
2020-03-07,Ethiopia,0
2020-03-07,Finland,15
2020-03-07,France,957
2020-03-07,Gabon,0
2020-03-07,"Gambia, The",0
2020-03-07,Georgia,4
2020-03-07,Germany,799
2020-03-07,Ghana,0
2020-03-07,Greece,46
2020-03-07,Greenland,0
2020-03-07,Guatemala,0
2020-03-07,Guinea,0
2020-03-07,Guyana,0
2020-03-07,Holy See,1
2020-03-07,Honduras,0
2020-03-07,Hungary,4
2020-03-07,Iceland,50
2020-03-07,India,34
2020-03-07,Indonesia,4
2020-03-07,Iran,5823
2020-03-07,Iraq,54
2020-03-07,Ireland,18
2020-03-07,Israel,43
2020-03-07,Italy,5883
2020-03-07,Jamaica,0
2020-03-07,Japan,461
2020-03-07,Jordan,1
2020-03-07,Kazakhstan,0
2020-03-07,Kenya,0
2020-03-07,"Korea, South",7041
2020-03-07,Kosovo,0
2020-03-07,Kuwait,61
2020-03-07,Kyrgyzstan,0
2020-03-07,Latvia,1
2020-03-07,Lebanon,22
2020-03-07,Liberia,0
2020-03-07,Liechtenstein,1
2020-03-07,Lithuania,1
2020-03-07,Luxembourg,2
2020-03-07,Malaysia,93
2020-03-07,Maldives,0
2020-03-07,Malta,3
2020-03-07,Martinique,2
2020-03-07,Mauritania,0
2020-03-07,Mauritius,0
2020-03-07,Mexico,6
2020-03-07,Moldova,0
2020-03-07,Monaco,1
2020-03-07,Mongolia,0
2020-03-07,Montenegro,0
2020-03-07,Morocco,2
2020-03-07,Namibia,0
2020-03-07,Nepal,1
2020-03-07,Netherlands,188
2020-03-07,New Zealand,5
2020-03-07,Nigeria,1
2020-03-07,North Macedonia,3
2020-03-07,Norway,147
2020-03-07,Oman,16
2020-03-07,Pakistan,6
2020-03-07,Panama,0
2020-03-07,Paraguay,0
2020-03-07,Peru,1
2020-03-07,Philippines,6
2020-03-07,Poland,5
2020-03-07,Portugal,20
2020-03-07,Qatar,8
2020-03-07,Romania,9
2020-03-07,Russia,13
2020-03-07,Rwanda,0
2020-03-07,Saint Lucia,0
2020-03-07,Saint Vincent and the Grenadines,0
2020-03-07,San Marino,23
2020-03-07,Saudi Arabia,5
2020-03-07,Senegal,4
2020-03-07,Serbia,1
2020-03-07,Seychelles,0
2020-03-07,Singapore,138
2020-03-07,Slovakia,1
2020-03-07,Slovenia,7
2020-03-07,Somalia,0
2020-03-07,South Africa,1
2020-03-07,Spain,500
2020-03-07,Sri Lanka,1
2020-03-07,Sudan,0
2020-03-07,Suriname,0
2020-03-07,Sweden,161
2020-03-07,Switzerland,268
2020-03-07,Taiwan*,45
2020-03-07,Tanzania,0
2020-03-07,Thailand,50
2020-03-07,The Bahamas,0
2020-03-07,Togo,1
2020-03-07,Trinidad and Tobago,0
2020-03-07,Tunisia,1
2020-03-07,Turkey,0
2020-03-07,US,402
2020-03-07,Ukraine,1
2020-03-07,United Arab Emirates,45
2020-03-07,United Kingdom,207
2020-03-07,Uruguay,0
2020-03-07,Uzbekistan,0
2020-03-07,Venezuela,0
2020-03-07,Vietnam,18
2020-03-07,Zambia,0
2020-03-08,Afghanistan,4
2020-03-08,Albania,0
2020-03-08,Algeria,19
2020-03-08,Andorra,1
2020-03-08,Antigua and Barbuda,0
2020-03-08,Argentina,12
2020-03-08,Armenia,1
2020-03-08,Australia,76
2020-03-08,Austria,104
2020-03-08,Azerbaijan,9
2020-03-08,Bahrain,85
2020-03-08,Bangladesh,3
2020-03-08,Barbados,0
2020-03-08,Belarus,6
2020-03-08,Belgium,200
2020-03-08,Benin,0
2020-03-08,Bhutan,1
2020-03-08,Bolivia,0
2020-03-08,Bosnia and Herzegovina,3
2020-03-08,Brazil,20
2020-03-08,Brunei,0
2020-03-08,Bulgaria,4
2020-03-08,Burkina Faso,0
2020-03-08,Cambodia,2
2020-03-08,Cameroon,2
2020-03-08,Canada,64
2020-03-08,Central African Republic,0
2020-03-08,Chile,8
2020-03-08,China,80823
2020-03-08,Colombia,1
2020-03-08,Congo (Brazzaville),0
2020-03-08,Congo (Kinshasa),0
2020-03-08,Costa Rica,5
2020-03-08,Cote d'Ivoire,0
2020-03-08,Croatia,12
2020-03-08,Cruise Ship,696
2020-03-08,Cuba,0
2020-03-08,Cyprus,0
2020-03-08,Czechia,31
2020-03-08,Denmark,37
2020-03-08,Djibouti,0
2020-03-08,Dominican Republic,5
2020-03-08,Ecuador,14
2020-03-08,Egypt,49
2020-03-08,Equatorial Guinea,0
2020-03-08,Estonia,10
2020-03-08,Eswatini,0
2020-03-08,Ethiopia,0
2020-03-08,Finland,23
2020-03-08,France,1134
2020-03-08,Gabon,0
2020-03-08,"Gambia, The",0
2020-03-08,Georgia,13
2020-03-08,Germany,1040
2020-03-08,Ghana,0
2020-03-08,Greece,73
2020-03-08,Greenland,0
2020-03-08,Guatemala,0
2020-03-08,Guinea,0
2020-03-08,Guyana,0
2020-03-08,Holy See,1
2020-03-08,Honduras,0
2020-03-08,Hungary,7
2020-03-08,Iceland,50
2020-03-08,India,39
2020-03-08,Indonesia,6
2020-03-08,Iran,6566
2020-03-08,Iraq,60
2020-03-08,Ireland,19
2020-03-08,Israel,61
2020-03-08,Italy,7375
2020-03-08,Jamaica,0
2020-03-08,Japan,502
2020-03-08,Jordan,1
2020-03-08,Kazakhstan,0
2020-03-08,Kenya,0
2020-03-08,"Korea, South",7314
2020-03-08,Kosovo,0
2020-03-08,Kuwait,64
2020-03-08,Kyrgyzstan,0
2020-03-08,Latvia,2
2020-03-08,Lebanon,32
2020-03-08,Liberia,0
2020-03-08,Liechtenstein,1
2020-03-08,Lithuania,1
2020-03-08,Luxembourg,3
2020-03-08,Malaysia,99
2020-03-08,Maldives,4
2020-03-08,Malta,3
2020-03-08,Martinique,2
2020-03-08,Mauritania,0
2020-03-08,Mauritius,0
2020-03-08,Mexico,7
2020-03-08,Moldova,1
2020-03-08,Monaco,1
2020-03-08,Mongolia,0
2020-03-08,Montenegro,0
2020-03-08,Morocco,2
2020-03-08,Namibia,0
2020-03-08,Nepal,1
2020-03-08,Netherlands,265
2020-03-08,New Zealand,5
2020-03-08,Nigeria,1
2020-03-08,North Macedonia,3
2020-03-08,Norway,176
2020-03-08,Oman,16
2020-03-08,Pakistan,6
2020-03-08,Panama,0
2020-03-08,Paraguay,1
2020-03-08,Peru,6
2020-03-08,Philippines,10
2020-03-08,Poland,11
2020-03-08,Portugal,30
2020-03-08,Qatar,15
2020-03-08,Romania,15
2020-03-08,Russia,17
2020-03-08,Rwanda,0
2020-03-08,Saint Lucia,0
2020-03-08,Saint Vincent and the Grenadines,0
2020-03-08,San Marino,36
2020-03-08,Saudi Arabia,11
2020-03-08,Senegal,4
2020-03-08,Serbia,1
2020-03-08,Seychelles,0
2020-03-08,Singapore,150
2020-03-08,Slovakia,3
2020-03-08,Slovenia,16
2020-03-08,Somalia,0
2020-03-08,South Africa,3
2020-03-08,Spain,673
2020-03-08,Sri Lanka,1
2020-03-08,Sudan,0
2020-03-08,Suriname,0
2020-03-08,Sweden,203
2020-03-08,Switzerland,337
2020-03-08,Taiwan*,45
2020-03-08,Tanzania,0
2020-03-08,Thailand,50
2020-03-08,The Bahamas,0
2020-03-08,Togo,1
2020-03-08,Trinidad and Tobago,0
2020-03-08,Tunisia,2
2020-03-08,Turkey,0
2020-03-08,US,518
2020-03-08,Ukraine,1
2020-03-08,United Arab Emirates,45
2020-03-08,United Kingdom,274
2020-03-08,Uruguay,0
2020-03-08,Uzbekistan,0
2020-03-08,Venezuela,0
2020-03-08,Vietnam,30
2020-03-08,Zambia,0
2020-03-09,Afghanistan,4
2020-03-09,Albania,2
2020-03-09,Algeria,20
2020-03-09,Andorra,1
2020-03-09,Antigua and Barbuda,0
2020-03-09,Argentina,12
2020-03-09,Armenia,1
2020-03-09,Australia,91
2020-03-09,Austria,131
2020-03-09,Azerbaijan,9
2020-03-09,Bahrain,95
2020-03-09,Bangladesh,3
2020-03-09,Barbados,0
2020-03-09,Belarus,6
2020-03-09,Belgium,239
2020-03-09,Benin,0
2020-03-09,Bhutan,1
2020-03-09,Bolivia,0
2020-03-09,Bosnia and Herzegovina,3
2020-03-09,Brazil,25
2020-03-09,Brunei,1
2020-03-09,Bulgaria,4
2020-03-09,Burkina Faso,0
2020-03-09,Cambodia,2
2020-03-09,Cameroon,2
2020-03-09,Canada,77
2020-03-09,Central African Republic,0
2020-03-09,Chile,8
2020-03-09,China,80860
2020-03-09,Colombia,1
2020-03-09,Congo (Brazzaville),0
2020-03-09,Congo (Kinshasa),0
2020-03-09,Costa Rica,9
2020-03-09,Cote d'Ivoire,0
2020-03-09,Croatia,12
2020-03-09,Cruise Ship,696
2020-03-09,Cuba,0
2020-03-09,Cyprus,2
2020-03-09,Czechia,31
2020-03-09,Denmark,92
2020-03-09,Djibouti,0
2020-03-09,Dominican Republic,5
2020-03-09,Ecuador,15
2020-03-09,Egypt,55
2020-03-09,Equatorial Guinea,0
2020-03-09,Estonia,10
2020-03-09,Eswatini,0
2020-03-09,Ethiopia,0
2020-03-09,Finland,30
2020-03-09,France,1217
2020-03-09,Gabon,0
2020-03-09,"Gambia, The",0
2020-03-09,Georgia,15
2020-03-09,Germany,1176
2020-03-09,Ghana,0
2020-03-09,Greece,73
2020-03-09,Greenland,0
2020-03-09,Guatemala,0
2020-03-09,Guinea,0
2020-03-09,Guyana,0
2020-03-09,Holy See,1
2020-03-09,Honduras,0
2020-03-09,Hungary,9
2020-03-09,Iceland,58
2020-03-09,India,43
2020-03-09,Indonesia,19
2020-03-09,Iran,7161
2020-03-09,Iraq,60
2020-03-09,Ireland,21
2020-03-09,Israel,61
2020-03-09,Italy,9172
2020-03-09,Jamaica,0
2020-03-09,Japan,511
2020-03-09,Jordan,1
2020-03-09,Kazakhstan,0
2020-03-09,Kenya,0
2020-03-09,"Korea, South",7478
2020-03-09,Kosovo,0
2020-03-09,Kuwait,64
2020-03-09,Kyrgyzstan,0
2020-03-09,Latvia,6
2020-03-09,Lebanon,32
2020-03-09,Liberia,0
2020-03-09,Liechtenstein,1
2020-03-09,Lithuania,1
2020-03-09,Luxembourg,3
2020-03-09,Malaysia,117
2020-03-09,Maldives,4
2020-03-09,Malta,3
2020-03-09,Martinique,2
2020-03-09,Mauritania,0
2020-03-09,Mauritius,0
2020-03-09,Mexico,7
2020-03-09,Moldova,1
2020-03-09,Monaco,1
2020-03-09,Mongolia,0
2020-03-09,Montenegro,0
2020-03-09,Morocco,2
2020-03-09,Namibia,0
2020-03-09,Nepal,1
2020-03-09,Netherlands,321
2020-03-09,New Zealand,5
2020-03-09,Nigeria,2
2020-03-09,North Macedonia,3
2020-03-09,Norway,205
2020-03-09,Oman,16
2020-03-09,Pakistan,6
2020-03-09,Panama,0
2020-03-09,Paraguay,1
2020-03-09,Peru,7
2020-03-09,Philippines,20
2020-03-09,Poland,16
2020-03-09,Portugal,30
2020-03-09,Qatar,18
2020-03-09,Romania,15
2020-03-09,Russia,17
2020-03-09,Rwanda,0
2020-03-09,Saint Lucia,0
2020-03-09,Saint Vincent and the Grenadines,0
2020-03-09,San Marino,36
2020-03-09,Saudi Arabia,15
2020-03-09,Senegal,4
2020-03-09,Serbia,1
2020-03-09,Seychelles,0
2020-03-09,Singapore,150
2020-03-09,Slovakia,3
2020-03-09,Slovenia,16
2020-03-09,Somalia,0
2020-03-09,South Africa,3
2020-03-09,Spain,1073
2020-03-09,Sri Lanka,1
2020-03-09,Sudan,0
2020-03-09,Suriname,0
2020-03-09,Sweden,248
2020-03-09,Switzerland,374
2020-03-09,Taiwan*,45
2020-03-09,Tanzania,0
2020-03-09,Thailand,50
2020-03-09,The Bahamas,0
2020-03-09,Togo,1
2020-03-09,Trinidad and Tobago,0
2020-03-09,Tunisia,2
2020-03-09,Turkey,0
2020-03-09,US,583
2020-03-09,Ukraine,1
2020-03-09,United Arab Emirates,45
2020-03-09,United Kingdom,322
2020-03-09,Uruguay,0
2020-03-09,Uzbekistan,0
2020-03-09,Venezuela,0
2020-03-09,Vietnam,30
2020-03-09,Zambia,0
2020-03-10,Afghanistan,5
2020-03-10,Albania,10
2020-03-10,Algeria,20
2020-03-10,Andorra,1
2020-03-10,Antigua and Barbuda,0
2020-03-10,Argentina,17
2020-03-10,Armenia,1
2020-03-10,Australia,107
2020-03-10,Austria,182
2020-03-10,Azerbaijan,11
2020-03-10,Bahrain,110
2020-03-10,Bangladesh,3
2020-03-10,Barbados,0
2020-03-10,Belarus,9
2020-03-10,Belgium,267
2020-03-10,Benin,0
2020-03-10,Bhutan,1
2020-03-10,Bolivia,0
2020-03-10,Bosnia and Herzegovina,5
2020-03-10,Brazil,31
2020-03-10,Brunei,1
2020-03-10,Bulgaria,4
2020-03-10,Burkina Faso,1
2020-03-10,Cambodia,2
2020-03-10,Cameroon,2
2020-03-10,Canada,79
2020-03-10,Central African Republic,0
2020-03-10,Chile,13
2020-03-10,China,80887
2020-03-10,Colombia,3
2020-03-10,Congo (Brazzaville),0
2020-03-10,Congo (Kinshasa),0
2020-03-10,Costa Rica,9
2020-03-10,Cote d'Ivoire,0
2020-03-10,Croatia,14
2020-03-10,Cruise Ship,696
2020-03-10,Cuba,0
2020-03-10,Cyprus,3
2020-03-10,Czechia,41
2020-03-10,Denmark,264
2020-03-10,Djibouti,0
2020-03-10,Dominican Republic,5
2020-03-10,Ecuador,15
2020-03-10,Egypt,59
2020-03-10,Equatorial Guinea,0
2020-03-10,Estonia,12
2020-03-10,Eswatini,0
2020-03-10,Ethiopia,0
2020-03-10,Finland,40
2020-03-10,France,1792
2020-03-10,Gabon,0
2020-03-10,"Gambia, The",0
2020-03-10,Georgia,15
2020-03-10,Germany,1457
2020-03-10,Ghana,0
2020-03-10,Greece,89
2020-03-10,Greenland,0
2020-03-10,Guatemala,0
2020-03-10,Guinea,0
2020-03-10,Guyana,0
2020-03-10,Holy See,1
2020-03-10,Honduras,0
2020-03-10,Hungary,9
2020-03-10,Iceland,69
2020-03-10,India,56
2020-03-10,Indonesia,27
2020-03-10,Iran,8042
2020-03-10,Iraq,71
2020-03-10,Ireland,34
2020-03-10,Israel,83
2020-03-10,Italy,10149
2020-03-10,Jamaica,0
2020-03-10,Japan,581
2020-03-10,Jordan,1
2020-03-10,Kazakhstan,0
2020-03-10,Kenya,0
2020-03-10,"Korea, South",7513
2020-03-10,Kosovo,0
2020-03-10,Kuwait,69
2020-03-10,Kyrgyzstan,0
2020-03-10,Latvia,8
2020-03-10,Lebanon,41
2020-03-10,Liberia,0
2020-03-10,Liechtenstein,1
2020-03-10,Lithuania,1
2020-03-10,Luxembourg,5
2020-03-10,Malaysia,129
2020-03-10,Maldives,6
2020-03-10,Malta,5
2020-03-10,Martinique,2
2020-03-10,Mauritania,0
2020-03-10,Mauritius,0
2020-03-10,Mexico,7
2020-03-10,Moldova,3
2020-03-10,Monaco,1
2020-03-10,Mongolia,1
2020-03-10,Montenegro,0
2020-03-10,Morocco,3
2020-03-10,Namibia,0
2020-03-10,Nepal,1
2020-03-10,Netherlands,382
2020-03-10,New Zealand,5
2020-03-10,Nigeria,2
2020-03-10,North Macedonia,7
2020-03-10,Norway,400
2020-03-10,Oman,18
2020-03-10,Pakistan,16
2020-03-10,Panama,1
2020-03-10,Paraguay,1
2020-03-10,Peru,11
2020-03-10,Philippines,33
2020-03-10,Poland,22
2020-03-10,Portugal,41
2020-03-10,Qatar,24
2020-03-10,Romania,25
2020-03-10,Russia,20
2020-03-10,Rwanda,0
2020-03-10,Saint Lucia,0
2020-03-10,Saint Vincent and the Grenadines,0
2020-03-10,San Marino,51
2020-03-10,Saudi Arabia,20
2020-03-10,Senegal,4
2020-03-10,Serbia,5
2020-03-10,Seychelles,0
2020-03-10,Singapore,160
2020-03-10,Slovakia,7
2020-03-10,Slovenia,31
2020-03-10,Somalia,0
2020-03-10,South Africa,7
2020-03-10,Spain,1695
2020-03-10,Sri Lanka,1
2020-03-10,Sudan,0
2020-03-10,Suriname,0
2020-03-10,Sweden,355
2020-03-10,Switzerland,491
2020-03-10,Taiwan*,47
2020-03-10,Tanzania,0
2020-03-10,Thailand,53
2020-03-10,The Bahamas,0
2020-03-10,Togo,1
2020-03-10,Trinidad and Tobago,0
2020-03-10,Tunisia,5
2020-03-10,Turkey,0
2020-03-10,US,959
2020-03-10,Ukraine,1
2020-03-10,United Arab Emirates,74
2020-03-10,United Kingdom,384
2020-03-10,Uruguay,0
2020-03-10,Uzbekistan,0
2020-03-10,Venezuela,0
2020-03-10,Vietnam,31
2020-03-10,Zambia,0
2020-03-11,Afghanistan,7
2020-03-11,Albania,12
2020-03-11,Algeria,20
2020-03-11,Andorra,1
2020-03-11,Antigua and Barbuda,0
2020-03-11,Argentina,19
2020-03-11,Armenia,1
2020-03-11,Australia,128
2020-03-11,Austria,246
2020-03-11,Azerbaijan,11
2020-03-11,Bahrain,195
2020-03-11,Bangladesh,3
2020-03-11,Barbados,0
2020-03-11,Belarus,9
2020-03-11,Belgium,314
2020-03-11,Benin,0
2020-03-11,Bhutan,1
2020-03-11,Bolivia,2
2020-03-11,Bosnia and Herzegovina,7
2020-03-11,Brazil,38
2020-03-11,Brunei,11
2020-03-11,Bulgaria,7
2020-03-11,Burkina Faso,2
2020-03-11,Cambodia,3
2020-03-11,Cameroon,2
2020-03-11,Canada,108
2020-03-11,Central African Republic,0
2020-03-11,Chile,23
2020-03-11,China,80921
2020-03-11,Colombia,9
2020-03-11,Congo (Brazzaville),0
2020-03-11,Congo (Kinshasa),1
2020-03-11,Costa Rica,13
2020-03-11,Cote d'Ivoire,1
2020-03-11,Croatia,19
2020-03-11,Cruise Ship,696
2020-03-11,Cuba,0
2020-03-11,Cyprus,6
2020-03-11,Czechia,91
2020-03-11,Denmark,444
2020-03-11,Djibouti,0
2020-03-11,Dominican Republic,5
2020-03-11,Ecuador,17
2020-03-11,Egypt,60
2020-03-11,Equatorial Guinea,0
2020-03-11,Estonia,16
2020-03-11,Eswatini,0
2020-03-11,Ethiopia,0
2020-03-11,Finland,59
2020-03-11,France,2290
2020-03-11,Gabon,0
2020-03-11,"Gambia, The",0
2020-03-11,Georgia,24
2020-03-11,Germany,1908
2020-03-11,Ghana,0
2020-03-11,Greece,99
2020-03-11,Greenland,0
2020-03-11,Guatemala,0
2020-03-11,Guinea,0
2020-03-11,Guyana,0
2020-03-11,Holy See,1
2020-03-11,Honduras,2
2020-03-11,Hungary,13
2020-03-11,Iceland,85
2020-03-11,India,62
2020-03-11,Indonesia,34
2020-03-11,Iran,9000
2020-03-11,Iraq,71
2020-03-11,Ireland,43
2020-03-11,Israel,109
2020-03-11,Italy,12462
2020-03-11,Jamaica,1
2020-03-11,Japan,639
2020-03-11,Jordan,1
2020-03-11,Kazakhstan,0
2020-03-11,Kenya,0
2020-03-11,"Korea, South",7755
2020-03-11,Kosovo,0
2020-03-11,Kuwait,72
2020-03-11,Kyrgyzstan,0
